name,n_mutants,spearman,ndcg,top_recall_10pct,mean_plddt,fold,p0,T
TPK1_HUMAN_Weile_2017,3181,0.2528520020707929,0.8865919368738909,0.13793103448275862,97.90198516845703,4,40.0,10.0
TPMT_HUMAN_Matreyek_2018,3648,0.4309406624690506,0.9493386671814119,0.15342465753424658,94.65933990478516,4,40.0,10.0
TPOR_HUMAN_Bridgford_2020,562,0.5057532694827443,0.8969910621759462,0.3157894736842105,72.46876525878906,1,40.0,10.0
TRPC_SACS2_Chan_2017,1519,0.6670186918696088,0.952669462730767,0.3815789473684211,97.0650405883789,0,40.0,10.0
TRPC_THEMA_Chan_2017,1519,0.6423503107792905,0.8931509961612543,0.39473684210526316,96.08345031738281,1,40.0,10.0
UBC9_HUMAN_Weile_2017,2563,0.41177442651675045,0.7555317790586737,0.16731517509727625,96.71868133544922,1,40.0,10.0
UBE4B_HUMAN_Tsuboyama_2023_3L1X,3622,0.42105458886303293,0.8793218830467927,0.48484848484848486,96.4930419921875,4,40.0,10.0
UBE4B_MOUSE_Starita_2013,899,0.4071026624222418,0.6271999543799934,0.18888888888888888,78.84283447265625,4,40.0,10.0
UBR5_HUMAN_Tsuboyama_2023_1I2T,1453,0.7147179856151242,0.9526251056558471,0.2876712328767123,96.64189910888672,0,40.0,10.0
VG08_BPP22_Tsuboyama_2023_2GP8,723,0.6649329489513075,0.88947438290516,0.3561643835616438,85.30674743652344,3,40.0,10.0
VILI_CHICK_Tsuboyama_2023_1YU5,2568,0.7411495273689138,0.9312560504887394,0.3229571984435798,96.90999603271484,0,40.0,10.0
VKOR1_HUMAN_Chiasson_2020_abundance,2695,0.5428933856831724,0.9613479622097193,0.2,86.00263977050781,2,40.0,5.0
VKOR1_HUMAN_Chiasson_2020_activity,697,0.3560387553558954,0.9508513751063485,0.08571428571428572,86.00263977050781,4,40.0,10.0
VRPI_BPT7_Tsuboyama_2023_2WNM,1047,0.6914905133558198,0.9391873703078053,0.3238095238095238,83.9198226928711,1,40.0,10.0
YAIA_ECOLI_Tsuboyama_2023_2KVT,1890,0.5135518316057266,0.8465641493694087,0.1746031746031746,94.32962036132812,0,40.0,10.0
YAP1_HUMAN_Araya_2012,10075,0.5784783476951216,0.42569646359737295,0.31845238095238093,55.185630798339844,0,40.0,10.0
YNZC_BACSU_Tsuboyama_2023_2JVD,2300,0.7173920879429441,0.923453417353946,0.4608695652173913,95.03306579589844,4,40.0,10.0
